Car Make,Car Model,Year,isElectric,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD)
Toyoto,Camry,2020,False,1.3,181,337,7.8,75760
Renault,Scenic,2021,False,3.7,323,239,7.9,41482
Citroen,C3,2018,False,1.3,236,158,6.9,46261
Awdi,A6,2024,False,6.2,546,553,5.0,113583
Perodua,Aruz,2021,False,1.5,147,167,9.1,10597
Great Wall,Haval H6,2015,False,2.6,316,274,6.5,31764
Citroen,Berlingo,2018,False,1.6,154,330,7.5,40012
Awdi,A4,2021,False,6.1,578,495,5.0,152744
Teslla,Model 3,2019,True,0.0,494,747,5.3,81662
Opel,Crossland,2016,False,1.8,394,268,4.5,61630
Suzuki,Vitara,2024,False,1.6,159,173,11.7,27639
Awdi,A8,2016,False,3.8,554,337,4.6,305626
Fourd,Focus,2019,False,2.2,147,217,4.0,39980
Infiniti,QX60,2018,False,1.3,326,309,4.2,70508
Geely,Azkarra,2015,False,2.1,95,122,8.4,12926
MG,ZS,2015,False,2.8,334,346,5.3,27951
Chevrolett,Malibu,2020,False,3.2,396,231,7.1,17394
Suburu,Forester,2023,False,2.5,192,168,8.4,64671
Hyundai,Elantra,2018,False,3.0,136,194,7.5,67888
Dacia,Logan,2023,False,2.0,159,133,10.2,32776
Dacia,Logan,2017,False,1.7,146,173,9.9,8741
Renault,Megane,2020,False,3.4,246,302,7.9,34685
Skoda,Karoq,2019,False,2.0,182,181,7.9,73783
BWM,M3,2018,False,6.1,716,446,5.4,284083
Acurra,RDX,2024,False,1.4,296,335,4.6,72144
Kia,Forte,2016,False,1.1,73,118,9.4,21891
BYD,Dolphin,2017,True,0.0,305,673,2.7,169500
Seat,Leon,2020,False,1.7,236,196,7.1,79541
Lada,Niva,2016,False,1.7,126,174,6.8,24902
Fourd,Focus,2018,False,1.8,384,175,6.4,79188
Nisann,GT-R,2015,False,1.2,274,245,7.6,43520
Renault,Scenic,2017,False,2.2,126,157,5.5,41933
Acurra,TSX,2024,False,2.6,124,301,7.7,33361
Dacia,Logan,2021,False,2.0,196,116,7.7,13446
Geely,Emgrand,2018,False,1.6,165,149,11.0,30251
Porche,Cayman,2019,False,3.8,453,527,4.7,174264
Seat,Arona,2024,False,2.3,358,317,7.6,24463
Seat,Leon,2022,False,3.3,365,222,4.7,49186
Mercedez,AMG GT,2024,False,3.0,511,405,4.0,385864
Lexas,GS,2016,False,3.9,215,350,5.0,28832
BYD,Tang,2018,False,2.1,214,271,8.0,38762
Lada,XRAY,2022,False,1.1,168,206,6.5,10336
Suzuki,Jimny,2016,False,2.4,166,201,11.2,10679
Mitsubishi,Outlander,2016,False,1.6,119,129,7.8,15871
Infiniti,QX50,2016,False,1.3,268,335,8.6,55893
Chery,Exeed,2022,False,1.2,110,94,8.4,21165
Renault,Megane,2021,False,3.2,224,166,6.6,18918
Awdi,A6,2018,False,5.3,658,349,4.1,165197
Fourd,Mach-E,2024,True,0.0,218,853,3.8,186821
Lada,Granta,2022,False,1.9,138,106,9.4,31100
SsangYong,Rexton,2023,False,1.5,311,191,4.3,62976
Hyundai,Santa Fe,2015,False,1.1,290,170,5.5,35288
Fourd,Focus,2020,False,1.9,142,184,5.0,31651
Awdi,A4,2019,False,3.8,372,451,2.8,276624
Skoda,Octavia,2024,False,3.9,220,350,4.7,41452
Dacia,Sandero,2017,False,1.3,71,185,6.4,10066
Mercedez,S-Class,2017,False,4.5,593,294,2.8,306591
Teslla,Model S,2018,True,0.0,695,354,6.2,36985
Chery,Arrizo,2024,False,1.2,186,183,7.5,23049
Acurra,NSX,2022,False,1.5,262,218,6.3,57325
BYD,Dolphin,2024,True,0.0,438,266,5.7,186050
Hondda,NSX,2024,False,1.3,313,199,4.4,36254
Dacia,Logan,2018,False,1.1,194,217,11.4,34643
Infiniti,G37,2020,False,3.8,121,286,4.7,76585
Chery,QQ,2018,False,1.3,180,179,11.7,25665
Peugeot,308,2021,False,3.5,362,236,8.8,32832
Fiat,Tipo,2020,False,2.1,183,196,9.9,28420
Perodua,Myvi,2022,False,2.3,158,90,7.0,16227
Suzuki,Jimny,2020,False,1.1,108,198,11.6,13892
Suzuki,Swift,2024,False,1.8,116,135,11.3,33012
Ferarri,812 Superfast,2022,False,3.5,429,640,3.2,372632
Peugeot,508,2023,False,1.8,399,277,6.0,45645
Perodua,Myvi,2024,False,1.8,90,171,7.5,26900
Dacia,Lodgy,2018,False,1.0,165,152,11.6,24949
Suzuki,Baleno,2024,False,1.9,181,219,11.1,10868
Volkswagon,Golf,2017,False,2.5,399,240,4.6,61927
Suzuki,Baleno,2023,False,1.6,106,203,6.1,32268
Suburu,Forester,2018,False,2.4,392,277,8.1,67273
BYD,Dolphin,2016,True,0.0,595,740,3.1,103669
Lexas,GS,2023,False,3.6,373,265,5.9,65345
Chery,Exeed,2020,False,1.5,73,195,8.5,17953
Kia,Stinger,2020,False,1.9,95,136,6.1,15169
BYD,Tang,2015,False,3.3,199,299,8.6,61751
Infiniti,Q50,2020,False,3.6,365,345,6.1,40874
Opel,Grandland,2023,False,3.3,126,175,6.3,74319
Nisann,Leaf,2018,True,0.0,278,676,4.1,40093
Suzuki,Swift,2021,False,1.8,191,198,8.2,17606
Dacia,Sandero,2021,False,1.2,182,185,7.4,16426
Geely,Okavango,2016,False,1.2,130,98,11.0,15667
Opel,Grandland,2019,False,3.8,133,159,4.0,57725
Peugeot,3008,2015,False,3.2,382,247,6.7,75852
Suburu,Ascent,2024,False,1.9,302,308,4.5,24408
Fiat,Punto,2021,False,1.4,155,146,8.9,24747
Citroen,Berlingo,2018,False,3.2,319,234,7.8,32455
Chevrolett,Corvette,2020,False,1.2,178,302,5.3,77917
Fourd,Mustang,2024,False,2.8,223,340,8.0,58910
Geely,Atlas,2019,False,1.9,154,159,11.8,28882
Fiat,Panda,2024,False,2.4,192,167,6.1,18950
McLarren,570S,2018,False,4.8,371,534,3.8,171433
Chevrolett,Corvette,2020,False,2.5,322,269,5.5,70518
Fourd,Explorer,2023,False,3.7,256,342,8.7,74394
SsangYong,XLV,2021,False,2.4,297,215,7.4,59249
Nisann,Altima,2022,False,2.3,378,164,8.5,17111
Great Wall,Cannon,2022,False,2.9,341,168,5.8,20563
Dacia,Lodgy,2015,False,1.4,180,142,9.9,20725
Proton,Persona,2019,False,2.0,155,203,9.2,29360
Great Wall,Haval H6,2018,False,1.0,316,293,8.9,18438
BYD,Han,2022,False,1.8,161,332,5.8,54243
SsangYong,XLV,2022,False,1.5,329,337,7.5,41072
Infiniti,QX50,2023,False,2.1,145,154,5.4,24744
BYD,Han,2015,False,3.0,378,261,4.4,68318
Opel,Corsa,2019,False,1.7,378,203,7.4,56779
Citroen,C4,2024,False,1.2,376,229,8.2,18363
Proton,Saga,2019,False,1.5,102,91,7.1,28741
BWM,M5,2019,False,5.6,358,604,2.7,112262
Peugeot,308,2021,False,1.6,303,202,6.9,79750
Fourd,Mach-E,2018,True,0.0,659,412,5.2,143202
Citroen,C4,2022,False,1.7,375,150,4.2,75137
Great Wall,Haval H6,2018,False,2.3,131,275,4.4,37505
BYD,Atto 3,2023,True,0.0,257,572,6.1,43811
Perodua,Axia,2024,False,1.1,177,144,10.2,30086
Awdi,e-tron,2015,True,0.0,822,653,6.2,100781
McLarren,720S,2020,False,2.3,675,552,4.1,338403
Suzuki,Jimny,2021,False,1.3,193,113,7.0,22207
Dacia,Lodgy,2018,False,1.0,155,191,6.2,23480
McLarren,GT,2017,False,4.0,397,608,5.2,353376
Opel,Crossland,2022,False,2.3,250,237,4.5,59251
Fiat,Punto,2018,False,1.9,75,94,9.2,25246
Seat,Ibiza,2015,False,3.6,142,214,7.2,17809
Lada,XRAY,2023,False,1.7,102,145,7.1,19832
Hondda,Pilot,2024,False,1.8,238,327,6.8,27038
Hondda,Insight,2021,True,0.0,700,262,3.3,83228
BWM,X5,2020,False,6.1,628,451,2.8,137360
Nisann,Rogue,2019,False,1.4,138,277,5.1,30198
Seat,Ibiza,2022,False,2.1,132,298,7.5,38295
Infiniti,QX50,2023,False,1.3,203,282,6.9,69362
Suburu,WRX,2021,False,2.1,199,165,5.6,61412
Lexas,ES,2016,False,3.6,313,179,7.9,48539
Citroen,Picasso,2020,False,2.9,354,283,6.8,65216
Perodua,Axia,2023,False,1.4,78,92,11.3,29783
Peugeot,5008,2016,False,2.2,139,321,8.6,70853
Nisann,Leaf,2016,True,0.0,493,554,4.2,195695
Teslla,Model X,2020,True,0.0,721,893,3.9,114318
Hyundai,Sonata,2018,False,1.8,175,251,6.9,41462
Geely,Emgrand,2015,False,1.8,75,188,6.9,11053
Toyoto,Corolla,2018,False,1.8,132,249,8.3,22523
SsangYong,Tivoli,2023,False,2.7,345,274,8.3,29808
McLarren,P1,2021,False,3.0,711,592,3.4,329700
Renault,Kadjar,2023,False,2.8,142,350,5.1,41732
Porche,Cayman,2016,False,6.4,331,588,3.3,224378
Geely,Atlas,2024,False,2.1,95,102,7.5,13831
Suburu,Impreza,2017,False,3.1,310,298,6.8,37433
Awdi,TT,2023,False,3.6,660,408,5.4,230441
Opel,Crossland,2018,False,2.9,251,340,4.2,36725
Teslla,Model Y,2015,True,0.0,859,282,5.7,147652
Suburu,Impreza,2021,False,1.8,275,291,7.3,36155
Proton,Iriz,2024,False,2.4,180,185,7.2,33814
Infiniti,Q60,2023,False,3.6,285,188,7.2,55184
Acurra,RDX,2023,False,3.5,329,218,6.1,53958
Hyundai,Tucson,2022,False,1.1,140,185,5.6,28879
McLarren,650S,2016,False,3.3,578,637,2.5,385379
Chevrolett,Malibu,2020,False,3.7,222,215,4.4,35479
Porche,Boxster,2015,False,5.1,301,386,5.0,319857
Chevrolett,Malibu,2022,False,2.0,313,332,8.7,66379
Lada,Vesta,2019,False,1.8,184,211,8.8,28606
Infiniti,QX50,2022,False,1.3,167,342,5.0,31167
Hyundai,Sonata,2023,False,2.0,281,257,4.7,34361
Opel,Grandland,2020,False,3.7,344,310,4.8,78369
McLarren,GT,2020,False,4.4,329,643,3.7,171798
Geely,Okavango,2020,False,2.1,132,126,6.8,11035
Volkswagon,Jetta,2021,False,4.0,171,208,7.1,39510
Geely,Emgrand,2017,False,1.2,143,200,6.3,20414
Peugeot,508,2016,False,1.9,202,296,8.6,22486
Suburu,Legacy,2017,False,3.8,364,214,9.0,68372
Awdi,Q7,2020,False,4.7,436,512,3.2,375681
Suzuki,Swift,2018,False,2.2,98,126,9.5,26665
McLarren,570S,2015,False,5.2,453,492,5.1,123049
Citroen,C3,2024,False,1.2,305,178,5.1,29780
Great Wall,Poer,2021,False,3.8,185,289,7.8,75341
Great Wall,Cannon,2021,False,3.1,396,237,7.5,21768
Infiniti,Q50,2018,False,1.6,215,283,6.8,64120
Teslla,Model 3,2024,True,0.0,469,932,2.4,68613
MG,ZS,2023,False,2.0,308,224,4.5,54473
Fourd,Explorer,2017,False,2.3,232,222,7.6,24696
Perodua,Alza,2020,False,2.2,100,164,7.4,21391
Citroen,C3,2020,False,3.0,385,343,5.1,38956
Peugeot,5008,2017,False,2.5,142,344,7.2,44698
Seat,Arona,2021,False,1.5,317,175,6.5,52206
Lexas,RX,2017,False,2.5,299,187,8.1,52625
Skoda,Kodiaq,2018,False,1.4,353,161,6.8,29129
McLarren,650S,2021,False,4.1,317,355,3.1,308954
Perodua,Myvi,2015,False,1.6,190,171,6.5,24011
Lamborgini,Gallardo,2023,False,5.9,677,604,2.7,157122
BYD,Tang,2022,False,1.3,164,227,8.0,37095
Seat,Ateca,2018,False,1.1,270,216,8.3,19929
Peugeot,3008,2017,False,3.2,399,207,4.8,75813
Teslla,Model Y,2016,True,0.0,627,770,2.5,48394
Suzuki,Baleno,2024,False,1.4,116,105,8.3,12450
Renault,Clio,2020,False,3.3,173,203,4.1,55485
Hyundai,Genesis,2023,False,2.8,242,238,4.3,52357
Suzuki,Jimny,2017,False,1.2,169,106,7.3,15644
Geely,Coolray,2023,False,1.8,103,159,7.2,17939
Suburu,Impreza,2016,False,2.9,348,270,5.9,24837
Citroen,C4,2024,False,2.6,237,342,6.0,33666
BWM,540i,2019,False,2.2,409,498,4.7,135730
Citroen,C4,2023,False,1.4,208,307,8.0,78063
Chery,Exeed,2017,False,2.2,167,192,9.3,30073
Mercedez,AMG GT,2019,False,6.2,330,467,5.2,244726
BWM,M5,2015,False,2.2,685,483,4.2,189083
Skoda,Octavia,2016,False,1.5,226,339,4.7,73325
Skoda,Kodiaq,2017,False,3.0,236,347,6.3,23506
Skoda,Octavia,2016,False,2.5,155,256,7.6,23152
Lada,Niva,2018,False,2.3,166,141,8.8,23213
Infiniti,G37,2017,False,2.3,258,177,7.4,16203
Citroen,Picasso,2024,False,3.9,384,309,8.9,25328
Proton,Iriz,2018,False,1.8,143,140,8.5,33358
Mazada,CX-9,2015,False,3.1,225,332,8.3,64463
Renault,Megane,2024,False,1.5,259,203,8.4,24596
Dacia,Spring,2015,False,2.4,87,163,6.1,9542
Great Wall,Poer,2018,False,3.7,366,172,6.4,63191
Infiniti,QX60,2018,False,3.5,193,346,6.6,25513
Seat,Ibiza,2020,False,2.6,165,177,5.1,61396
Seat,Arona,2015,False,2.6,204,169,8.6,33755
SsangYong,Musso,2023,False,1.4,307,298,5.2,62705
Renault,Clio,2024,False,1.7,158,191,6.8,64156
Toyoto,Corolla,2019,False,2.3,343,334,8.2,26119
Suburu,Impreza,2023,False,1.2,161,286,4.6,76854
SsangYong,XLV,2021,False,3.4,182,168,7.4,26671
Teslla,Model Y,2023,True,0.0,995,374,4.3,72282
Nisann,Altima,2024,False,3.3,164,236,4.5,31034
MG,Marvel R,2018,True,0.0,751,822,3.9,164544
Suzuki,Baleno,2020,False,2.3,134,165,6.9,20897
Great Wall,Poer,2020,False,2.9,198,235,8.2,41983
Great Wall,Ora Good Cat,2017,False,1.4,162,292,8.6,30257
Suzuki,Jimny,2016,False,1.1,85,219,9.6,15905
Chery,Exeed,2021,False,1.5,153,173,6.0,28295
Dacia,Lodgy,2019,False,1.8,70,127,11.5,24827
Volkswagon,Passat,2021,False,2.6,125,282,8.6,27910
Dacia,Lodgy,2021,False,1.0,100,104,9.1,33064
Acurra,TLX,2022,False,2.7,381,235,5.4,22101
Infiniti,QX50,2023,False,1.2,166,329,8.7,55194
Infiniti,QX60,2022,False,2.4,296,249,7.8,32081
SsangYong,Tivoli,2018,False,2.2,312,285,4.9,38112
Acurra,NSX,2018,False,2.0,393,170,5.6,59962
Chevrolett,Tahoe,2022,False,2.5,345,229,4.1,30026
Lexas,RX,2017,False,2.0,139,175,6.5,53367
Fiat,500,2024,False,2.1,133,164,9.5,24344
Peugeot,5008,2023,False,3.1,132,308,4.7,58705
Opel,Insignia,2020,False,2.5,191,339,5.1,68308
Great Wall,Ora Good Cat,2018,False,1.7,190,203,5.1,32218
Mercedez,S-Class,2023,False,5.7,471,577,4.6,122610
Lada,XRAY,2016,False,1.5,174,153,6.4,11637
Suzuki,Swift,2018,False,2.2,87,178,7.7,21184
Hondda,Accord,2020,False,1.5,207,267,7.9,72639
McLarren,570S,2019,False,3.2,704,352,2.8,397118
McLarren,Artura,2024,False,2.3,483,462,5.3,306856
Mazada,Mazda6,2022,False,3.6,316,317,6.0,74904
Renault,Megane,2021,False,2.1,253,271,8.6,65498
Porche,Cayman,2021,False,3.8,518,609,2.6,380265
Mazada,Mazda3,2022,False,3.0,338,269,4.7,16914
Peugeot,508,2020,False,2.2,234,248,7.4,41969
McLarren,720S,2021,False,5.7,466,398,4.1,344566
Great Wall,Haval H6,2023,False,2.9,318,161,7.9,73632
SsangYong,Tivoli,2019,False,3.9,364,318,6.2,37162
Suzuki,Ignis,2024,False,2.4,86,148,8.3,27265
Hondda,Civic,2021,False,3.4,155,242,8.1,35266
Awdi,Q7,2020,False,4.3,387,480,2.7,228385
Hondda,Accord,2023,False,1.5,130,255,4.0,50939
Mazada,MX-5 Miata,2015,False,3.5,138,320,6.3,39043
Teslla,Roadster,2020,True,0.0,310,586,5.1,130862
Citroen,C4,2018,False,1.4,325,214,8.1,52376
Suburu,Impreza,2024,False,3.9,210,273,7.5,68791
Peugeot,3008,2021,False,2.7,250,201,8.4,37569
Perodua,Bezza,2024,False,1.8,93,218,8.3,12075
Peugeot,3008,2022,False,2.9,365,324,6.2,30405
Opel,Crossland,2019,False,1.3,242,241,6.3,70072
Peugeot,508,2015,False,1.1,178,338,5.4,43857
Fourd,F-150,2022,False,1.5,334,203,6.1,64722
Seat,Ateca,2019,False,3.1,156,212,6.4,66697
Ferarri,812 Superfast,2022,False,2.6,516,391,4.3,95422
Suburu,Outback,2022,False,1.3,149,226,4.3,66483
Infiniti,Q60,2015,False,3.2,380,261,5.2,22954
Peugeot,308,2024,False,2.7,185,175,5.4,42087
Porche,Boxster,2016,False,5.2,581,418,2.9,113241
Mazada,MX-5 Miata,2019,False,2.1,257,239,5.2,52450
Fiat,Panda,2023,False,2.2,81,153,11.8,15156
MG,Cyberster,2015,False,3.6,121,217,4.6,73500
Geely,Emgrand,2024,False,1.4,184,159,10.1,16397
Teslla,Roadster,2018,True,0.0,946,505,4.4,148379
Fourd,Focus,2015,False,3.3,204,277,4.9,72877
Toyoto,Supra,2019,False,3.9,203,224,6.6,31728
Suzuki,Vitara,2017,False,1.3,150,218,7.0,16055
Chery,eQ1,2015,False,1.4,172,200,7.1,15626
Renault,Megane,2022,False,2.9,398,301,7.1,36934
Seat,Ibiza,2020,False,3.9,140,316,7.4,25670
Citroen,Berlingo,2021,False,4.0,377,242,8.7,58449
Nisann,GT-R,2016,False,3.1,329,227,4.4,23967
BWM,X5,2016,False,2.9,702,495,5.1,132191
Suburu,Impreza,2021,False,1.8,344,270,4.6,37220
Hyundai,Santa Fe,2022,False,3.9,297,220,6.2,41926
Proton,Exora,2016,False,1.7,147,137,11.9,8850
Fourd,F-150,2023,False,1.9,326,345,8.1,35882
Peugeot,3008,2024,False,1.3,395,242,4.2,35850
Chery,Tiggo,2023,False,1.8,96,186,10.6,27717
Great Wall,Poer,2024,False,2.3,262,272,4.9,19692
Chevrolett,Corvette,2024,False,4.0,178,300,4.7,63816
Proton,Exora,2016,False,1.8,141,151,9.9,24535
Acurra,NSX,2016,False,1.0,136,206,4.3,74306
Proton,Iriz,2019,False,1.4,179,115,10.8,32938
Lamborgini,Murcielago,2024,False,4.4,631,645,4.9,134672
Suzuki,Vitara,2015,False,2.0,146,139,11.0,29050
Teslla,Model S,2018,True,0.0,590,565,5.0,116174
Lada,Granta,2020,False,2.2,87,95,7.5,23324
Hondda,CR-V,2023,False,2.9,328,316,5.9,52449
Mazada,CX-5,2017,False,3.7,391,209,8.0,49395
McLarren,650S,2022,False,3.6,302,448,4.9,96512
Awdi,A8,2019,False,4.6,480,390,2.9,329246
Suburu,Ascent,2018,False,1.0,120,240,6.7,60589
Lada,Vesta,2017,False,1.7,143,137,7.9,34982
BWM,330i,2018,False,4.0,416,541,5.0,322468
Lamborgini,Gallardo,2024,False,5.8,467,356,2.6,349341
Fiat,Tipo,2015,False,1.8,178,145,10.0,30673
Suzuki,Jimny,2024,False,2.4,130,213,9.2,32936
Geely,Okavango,2019,False,1.3,107,210,8.9,26237
Kia,Soul,2022,False,1.1,140,107,9.0,26323
Fiat,Tipo,2023,False,1.3,111,130,10.6,10429
Chevrolett,Tahoe,2022,False,1.4,330,319,6.1,65251
Proton,Iriz,2015,False,2.4,153,171,8.5,14397
Citroen,C5,2022,False,2.0,252,209,6.0,47381
Seat,Ateca,2020,False,3.3,343,206,6.1,28793
Mercedez,E63 AMG,2018,False,5.9,680,327,4.0,346988
Lada,Niva,2018,False,2.2,129,168,6.6,19632
Hyundai,Tucson,2019,False,2.0,340,195,8.4,51355
Dacia,Duster,2022,False,1.5,93,219,8.2,25301
Mercedez,EQS,2019,True,0.0,563,454,5.6,185728
Opel,Crossland,2015,False,2.9,336,332,7.6,57005
Fourd,Mach-E,2023,True,0.0,333,923,4.2,191667
Ferarri,812 Superfast,2019,False,4.0,787,431,4.2,158832
Suburu,Legacy,2022,False,3.7,283,238,7.0,22214
SsangYong,XLV,2024,False,1.5,310,214,4.4,52097
Teslla,Roadster,2015,True,0.0,356,406,3.8,184957
Opel,Grandland,2019,False,1.2,162,230,8.2,48101
Nisann,370Z,2018,False,3.7,184,277,4.3,78384
Suzuki,Baleno,2015,False,1.2,129,92,11.4,13844
Awdi,e-tron,2015,True,0.0,381,273,5.1,88258
Teslla,Model S,2016,True,0.0,822,894,3.2,144879
Teslla,Model S,2020,True,0.0,679,451,2.9,116983
Perodua,Myvi,2022,False,1.9,147,141,10.8,13761
Hyundai,Sonata,2020,False,1.5,196,307,5.5,68732
Nisann,Leaf,2021,True,0.0,445,281,5.8,174497
Great Wall,Haval H6,2021,False,3.1,145,335,6.3,58747
Teslla,Model S,2016,True,0.0,755,993,2.1,43115
Seat,Ateca,2024,False,1.8,204,177,5.6,18949
Ferarri,812 Superfast,2018,False,4.4,421,644,3.6,215375
Peugeot,2008,2015,False,1.4,224,349,5.5,73032
Fiat,Panda,2020,False,1.5,112,165,8.6,31641
Peugeot,5008,2019,False,1.1,165,151,4.2,26981
McLarren,P1,2016,False,5.4,342,470,3.3,308935
Ferarri,Roma,2019,False,2.0,642,629,2.8,225356
Fourd,Explorer,2016,False,1.8,257,180,5.8,31321
Hondda,Accord,2017,False,1.8,251,240,7.9,19927
Great Wall,Poer,2017,False,2.1,388,348,4.4,21674
Dacia,Spring,2019,False,1.7,158,106,9.0,30699
Lexas,GS,2023,False,1.3,329,297,8.0,20557
Kia,Stinger,2022,False,1.6,196,114,8.6,27648
Suzuki,Ignis,2017,False,2.1,133,204,9.3,16399
SsangYong,Tivoli,2015,False,1.6,213,347,5.9,42075
Seat,Ibiza,2022,False,2.2,205,168,8.6,25112
Hyundai,Tucson,2018,False,3.5,366,200,5.2,47327
Volkswagon,Passat,2017,False,1.6,341,164,6.7,38341
Teslla,Roadster,2021,True,0.0,306,590,4.2,36674
Hyundai,Ioniq,2018,True,0.0,467,344,3.7,41763
Awdi,A8,2017,False,3.2,715,389,4.8,221056
Ferarri,SF90,2022,False,2.4,469,512,3.1,146086
Mercedez,G-Wagon,2024,False,2.8,365,648,5.5,221318
MG,ZS,2024,False,1.7,264,295,5.1,70042
Infiniti,QX50,2020,False,2.5,254,208,5.0,24484
BYD,Tang,2023,False,3.2,356,328,8.7,62137
Hyundai,Tucson,2016,False,1.0,322,349,8.5,46707
Lexas,LS,2018,False,2.2,249,174,8.7,69424
Seat,Leon,2021,False,1.3,171,305,8.6,51811
Infiniti,Q50,2017,False,3.3,295,245,6.2,23305
Citroen,Picasso,2018,False,2.1,390,318,6.8,56786
Chevrolett,Silverado,2017,False,2.0,259,290,4.1,45593
Citroen,C3,2022,False,1.1,158,279,7.4,15615
Fourd,Focus,2015,False,1.8,381,153,8.1,60421
Renault,Kadjar,2015,False,1.4,200,348,6.8,77957
Toyoto,Camry,2017,False,1.1,143,182,7.7,66526
Renault,Kadjar,2023,False,1.5,215,348,4.0,34242
Peugeot,3008,2019,False,2.8,161,235,7.5,45837
Lada,Vesta,2023,False,1.5,85,130,8.7,17945
Kia,Sorento,2016,False,1.3,147,175,7.4,19068
Fourd,Escape,2021,False,3.3,207,256,7.1,61935
Mitsubishi,Galant,2019,False,1.9,89,220,11.3,22689
SsangYong,Tivoli,2022,False,2.8,237,250,4.7,55315
Fiat,Tipo,2016,False,2.2,99,175,6.4,32590
Porche,Panamera,2016,False,4.5,540,315,4.0,274565
Infiniti,QX60,2018,False,3.2,295,177,6.0,76338
Lada,Largus,2022,False,2.4,125,106,9.9,34739
Nisann,GT-R,2024,False,3.7,200,254,4.0,24825
Teslla,Model X,2019,True,0.0,940,848,6.4,48953
Ferarri,Roma,2023,False,5.9,321,643,2.7,343208
Renault,Kadjar,2019,False,2.4,327,215,5.8,77697
Hyundai,Tucson,2022,False,3.0,140,275,4.5,76966
Hondda,CR-V,2015,False,3.5,210,169,5.3,45592
Citroen,Berlingo,2017,False,2.5,370,292,4.5,51485
Ferarri,Portofino,2024,False,4.6,312,385,5.3,112794
Teslla,Model Y,2016,True,0.0,711,765,5.2,148921
Chevrolett,Tahoe,2020,False,2.0,234,261,4.5,73877
Porche,Cayman,2024,False,6.2,782,517,4.1,213245
Lada,Niva,2015,False,1.0,151,168,9.5,28283
Infiniti,QX80,2021,False,3.1,322,211,8.0,77919
Opel,Crossland,2017,False,3.9,369,176,4.9,51031
Nisann,Rogue,2024,False,2.1,163,196,4.9,17996
Toyoto,Supra,2019,False,3.6,327,187,4.4,28697
Renault,Clio,2016,False,1.7,376,285,8.8,67791
Lada,XRAY,2022,False,1.2,107,132,7.5,23183
Teslla,Model 3,2021,True,0.0,356,316,3.7,79668
Suburu,Legacy,2020,False,1.3,389,281,4.1,50951
Peugeot,3008,2024,False,1.4,361,283,6.1,64630
Opel,Grandland,2019,False,2.9,190,239,5.9,16394
SsangYong,Rexton,2015,False,1.9,212,326,8.5,24686
Chevrolett,Malibu,2019,False,1.8,211,188,6.0,49914
Ferarri,SF90,2020,False,2.7,746,635,5.2,115333
Chery,Tiggo,2015,False,1.9,189,194,10.3,31863
Acurra,MDX,2017,False,2.2,252,350,8.8,74918
Kia,Soul,2019,False,1.0,139,152,11.6,13772
Chevrolett,Bolt,2022,True,0.0,994,814,4.5,83366
Hyundai,Santa Fe,2022,False,3.7,176,307,6.0,38947
Dacia,Spring,2024,False,1.0,106,92,10.5,24920
Suburu,Impreza,2017,False,1.6,230,334,7.9,73843
Porche,Macan,2022,False,2.7,799,606,3.9,124464
BYD,Dolphin,2015,True,0.0,758,764,5.5,72434
Perodua,Bezza,2018,False,1.8,147,94,10.6,13245
Porche,Macan,2019,False,4.6,783,327,2.6,283749
Ferarri,F8 Tributo,2017,False,6.0,330,517,2.5,378221
Toyoto,Supra,2024,False,2.1,146,302,6.5,49730
Lamborgini,Urus,2024,False,2.5,650,492,3.8,213476
Mitsubishi,Outlander,2019,False,2.0,160,94,9.1,16320
Citroen,C5,2018,False,1.2,124,220,4.2,78986
Porche,Cayenne,2017,False,4.7,335,291,3.3,88290
Chery,Exeed,2015,False,1.2,137,116,7.2,23183
BYD,Dolphin,2019,True,0.0,487,434,5.9,151019
BYD,Tang,2016,False,4.0,210,228,5.6,28525
Awdi,A8,2024,False,2.8,448,395,4.5,377270
Mitsubishi,Eclipse Cross,2023,False,1.6,115,215,11.1,10639
Awdi,Q5,2023,False,6.3,396,488,5.3,181589
Seat,Arona,2016,False,2.1,169,268,5.6,62752
Chevrolett,Malibu,2018,False,1.2,206,152,7.4,56381
Hondda,CR-V,2024,False,3.9,333,206,8.2,76572
Peugeot,508,2017,False,3.2,384,284,8.8,49785
SsangYong,Korando,2016,False,2.5,205,336,5.3,44252
Toyoto,Camry,2015,False,2.5,364,339,5.5,54862
Lada,XRAY,2021,False,2.4,176,127,9.4,25169
Lada,XRAY,2019,False,2.4,113,164,9.0,25772
Nisann,Leaf,2023,True,0.0,998,804,5.8,164377
Chery,Exeed,2018,False,2.0,107,139,6.9,13956
Lada,Vesta,2024,False,1.0,129,139,9.4,24267
Skoda,Octavia,2024,False,3.9,282,283,6.7,78769
Dacia,Sandero,2016,False,1.6,79,153,9.5,12681
Proton,Exora,2018,False,2.0,87,141,6.1,33607
Geely,Atlas,2018,False,1.1,116,126,8.1,17605
Fiat,500,2023,False,2.0,151,204,6.1,19083
BYD,Han,2024,False,1.8,157,228,8.1,68931
Volkswagon,Atlas,2018,False,1.5,278,280,8.4,34545
Mercedez,C63 AMG,2021,False,4.7,655,416,5.1,195899
Renault,Captur,2022,False,3.4,182,177,7.9,20807
Chery,QQ,2024,False,2.2,127,117,9.0,11150
Mercedez,EQS,2024,True,0.0,924,660,4.9,101916
